Time (ms),Spikeling Vm (mV),Stimulus (%),Total Current Input (a.u.),Synapse 1 Vm (mV),Synapse 1 Input (a.u.),Synapse 2 Vm (mV),Synapse 2 Input (a.u.),Trigger
23.2,-70.00010531,0,0,-65,0,-65,0,0
23.3,-70.00010503,0,0,-65,0,-65,0,0
23.4,-70.00010475,0,0,-65,0,-65,0,0
23.5,-70.00010446,0,0,-65,0,-65,0,0
23.6,-70.00010418,0,0,-65,0,-65,0,0
23.7,-70.0001039,0,0,-65,0,-65,0,0
23.8,-70.00010362,0,0,-65,0,-65,0,0
23.9,-70.00010334,0,0,-65,0,-65,0,0
24,-70.00010306,0,0,-65,0,-65,0,0
24.1,-70.00010279,0,0,-65,0,-65,0,0
24.2,-70.00010251,0,0,-65,0,-65,0,0
24.3,-70.00010223,0,0,-65,0,-65,0,0
24.4,-70.00010196,0,0,-65,0,-65,0,0
24.5,-70.00010168,0,0,-65,0,-65,0,0
24.6,-70.00010141,0,0,-65,0,-65,0,0
24.7,-70.00010113,0,0,-65,0,-65,0,0
24.8,-70.00010086,0,0,-65,0,-65,0,0
24.9,-70.00010059,0,0,-65,0,-65,0,0
25,-70.00010032,0,0,-65,0,-65,0,0
25.1,-70.00010005,0,0,-65,0,-65,0,0
25.2,-70.00009978,0,0,-65,0,-65,0,0
25.3,-70.00009951,0,0,-65,0,-65,0,0
25.4,-70.00009924,0,0,-65,0,-65,0,0
25.5,-70.00009897,0,0,-65,0,-65,0,0
25.6,-70.00009871,0,0,-65,0,-65,0,0
25.7,-70.00009844,0,0,-65,0,-65,0,0
25.8,-70.00009817,0,0,-65,0,-65,0,0
25.9,-70.00009791,0,0,-65,0,-65,0,0
26,-70.00009765,0,0,-65,0,-65,0,0
26.1,-70.00009738,0,0,-65,0,-65,0,0
26.2,-70.00009712,0,0,-65,0,-65,0,0
26.3,-70.00009686,0,0,-65,0,-65,0,0
26.4,-70.0000966,0,0,-65,0,-65,0,0
26.5,-70.00009634,0,0,-65,0,-65,0,0
26.6,-70.00009608,0,0,-65,0,-65,0,0
26.7,-70.00009582,0,0,-65,0,-65,0,0
26.8,-70.00009556,0,0,-65,0,-65,0,0
26.9,-70.0000953,0,0,-65,0,-65,0,0
27,-70.00009505,0,0,-65,0,-65,0,0
27.1,-70.00009479,0,0,-65,0,-65,0,0
27.2,-70.00009453,0,0,-65,0,-65,0,0
27.3,-70.00009428,0,0,-65,0,-65,0,0
27.4,-70.00009402,0,0,-65,0,-65,0,0
27.5,-70.00009377,0,0,-65,0,-65,0,0
27.6,-70.00009352,0,0,-65,0,-65,0,0
27.7,-70.00009327,0,0,-65,0,-65,0,0
27.8,-70.00009301,0,0,-65,0,-65,0,0
27.9,-70.00009276,0,0,-65,0,-65,0,0
28,-70.00009251,0,0,-65,0,-65,0,0
28.1,-70.00009226,0,0,-65,0,-65,0,0
28.2,-70.00009202,0,0,-65,0,-65,0,0
28.3,-70.00009177,0,0,-65,0,-65,0,0
28.4,-70.00009152,0,0,-65,0,-65,0,0
28.5,-70.00009127,0,0,-65,0,-65,0,0
28.6,-70.00009103,0,0,-65,0,-65,0,0
28.7,-70.00009078,0,0,-65,0,-65,0,0
28.8,-70.00009054,0,0,-65,0,-65,0,0
28.9,-70.00009029,0,0,-65,0,-65,0,0
29,-70.00009005,0,0,-65,0,-65,0,0
29.1,-70.00008981,0,0,-65,0,-65,0,0
29.2,-70.00008956,0,0,-65,0,-65,0,0
29.3,-70.00008932,0,0,-65,0,-65,0,0
29.4,-70.00008908,0,0,-65,0,-65,0,0
29.5,-70.00008884,0,0,-65,0,-65,0,0
29.6,-70.0000886,0,0,-65,0,-65,0,0
29.7,-70.00008836,0,0,-65,0,-65,0,0
29.8,-70.00008813,0,0,-65,0,-65,0,0
29.9,-70.00008789,0,0,-65,0,-65,0,0
30,-70.00008765,0,0,-65,0,-65,0,0
30.1,-70.00008741,0,0,-65,0,-65,0,0
30.2,-70.00008718,0,0,-65,0,-65,0,0
30.3,-70.00008694,0,0,-65,0,-65,0,0
30.4,-70.00008671,0,0,-65,0,-65,0,0
30.5,-70.00008648,0,0,-65,0,-65,0,0
30.6,-70.00008624,0,0,-65,0,-65,0,0
30.7,-70.00008601,0,0,-65,0,-65,0,0
30.8,-70.00008578,0,0,-65,0,-65,0,0
30.9,-70.00008555,0,0,-65,0,-65,0,0
31,-70.00008532,0,0,-65,0,-65,0,0
31.1,-70.00008509,0,0,-65,0,-65,0,0
31.2,-70.00008486,0,0,-65,0,-65,0,0
31.3,-70.00008463,0,0,-65,0,-65,0,0
31.4,-70.0000844,0,0,-65,0,-65,0,0
31.5,-70.00008417,0,0,-65,0,-65,0,0
31.6,-70.00008395,0,0,-65,0,-65,0,0
31.7,-70.00008372,0,0,-65,0,-65,0,0
31.8,-70.00008349,0,0,-65,0,-65,0,0
31.9,-70.00008327,0,0,-65,0,-65,0,0
32,-70.00008304,0,0,-65,0,-65,0,0
32.1,-70.00008282,0,0,-65,0,-65,0,0
32.2,-70.0000826,0,0,-65,0,-65,0,0
32.3,-70.00008237,0,0,-65,0,-65,0,0
32.4,-70.00008215,0,0,-65,0,-65,0,0
32.5,-70.00008193,0,0,-65,0,-65,0,0
32.6,-70.00008171,0,0,-65,0,-65,0,0
32.7,-70.00008149,0,0,-65,0,-65,0,0
32.8,-70.00008127,0,0,-65,0,-65,0,0
32.9,-70.00008105,0,0,-65,0,-65,0,0
33,-70.00008083,0,0,-65,0,-65,0,0
33.1,-70.00008061,0,0,-65,0,-65,0,0
33.2,-70.0000804,0,0,-65,0,-65,0,0
33.3,-70.00008018,0,0,-65,0,-65,0,0
33.4,-70.00007996,0,0,-65,0,-65,0,0
33.5,-70.00007975,0,0,-65,0,-65,0,0
33.6,-70.00007953,0,0,-65,0,-65,0,0
33.7,-70.00007932,0,0,-65,0,-65,0,0
33.8,-70.0000791,0,0,-65,0,-65,0,0
33.9,-70.00007889,0,0,-65,0,-65,0,0
34,-70.00007868,0,0,-65,0,-65,0,0
34.1,-70.00007847,0,0,-65,0,-65,0,0
34.2,-70.00007825,0,0,-65,0,-65,0,0
34.3,-70.00007804,0,0,-65,0,-65,0,0
34.4,-70.00007783,0,0,-65,0,-65,0,0
34.5,-70.00007762,0,0,-65,0,-65,0,0
34.6,-70.00007741,0,0,-65,0,-65,0,0
34.7,-70.00007721,0,0,-65,0,-65,0,0
34.8,-70.000077,0,0,-65,0,-65,0,0
34.9,-70.00007679,0,0,-65,0,-65,0,0
35,-70.00007658,0,0,-65,0,-65,0,0
35.1,-70.00007638,0,0,-65,0,-65,0,0
35.2,-70.00007617,0,0,-65,0,-65,0,0
35.3,-70.00007596,0,0,-65,0,-65,0,0
35.4,-70.00007576,0,0,-65,0,-65,0,0
35.5,-70.00007556,0,0,-65,0,-65,0,0
35.6,-70.00007535,0,0,-65,0,-65,0,0
35.7,-70.00007515,0,0,-65,0,-65,0,0
35.8,-70.00007495,0,0,-65,0,-65,0,0
35.9,-70.00007474,0,0,-65,0,-65,0,0
36,-70.00007454,0,0,-65,0,-65,0,0
36.1,-70.00007434,0,0,-65,0,-65,0,0
36.2,-70.00007414,0,0,-65,0,-65,0,0
36.3,-70.00007394,0,0,-65,0,-65,0,0
36.4,-70.00007374,0,0,-65,0,-65,0,0
36.5,-70.00007354,0,0,-65,0,-65,0,0
36.6,-70.00007335,0,0,-65,0,-65,0,0
36.7,-70.00007315,0,0,-65,0,-65,0,0
36.8,-70.00007295,0,0,-65,0,-65,0,0
36.9,-70.00007275,0,0,-65,0,-65,0,0
37,-70.00007256,0,0,-65,0,-65,0,0
37.1,-70.00007236,0,0,-65,0,-65,0,0
37.2,-70.00007217,0,0,-65,0,-65,0,0
37.3,-70.00007197,0,0,-65,0,-65,0,0
37.4,-70.00007178,0,0,-65,0,-65,0,0
37.5,-70.00007158,0,0,-65,0,-65,0,0
37.6,-70.00007139,0,0,-65,0,-65,0,0
37.7,-70.0000712,0,0,-65,0,-65,0,0
37.8,-70.00007101,0,0,-65,0,-65,0,0
37.9,-70.00007082,0,0,-65,0,-65,0,0
38,-70.00007062,0,0,-65,0,-65,0,0
38.1,-70.00007043,0,0,-65,0,-65,0,0
38.2,-70.00007024,0,0,-65,0,-65,0,0
38.3,-70.00007005,0,0,-65,0,-65,0,0
38.4,-70.00006987,0,0,-65,0,-65,0,0
38.5,-70.00006968,0,0,-65,0,-65,0,0
38.6,-70.00006949,0,0,-65,0,-65,0,0
38.7,-70.0000693,0,0,-65,0,-65,0,0
38.8,-70.00006912,0,0,-65,0,-65,0,0
38.9,-70.00006893,0,0,-65,0,-65,0,0
39,-70.00006874,0,0,-65,0,-65,0,0
39.1,-70.00006856,0,0,-65,0,-65,0,0
39.2,-70.00006837,0,0,-65,0,-65,0,0
39.3,-70.00006819,0,0,-65,0,-65,0,0
39.4,-70.00006801,0,0,-65,0,-65,0,0
39.5,-70.00006782,0,0,-65,0,-65,0,0
39.6,-70.00006764,0,0,-65,0,-65,0,0
39.7,-70.00006746,0,0,-65,0,-65,0,0
39.8,-70.00006727,0,0,-65,0,-65,0,0
39.9,-70.00006709,0,0,-65,0,-65,0,0
40,-70.00006691,0,0,-65,0,-65,0,0
40.1,-70.00006673,0,0,-65,0,-65,0,0
40.2,-70.00006655,0,0,-65,0,-65,0,0
40.3,-70.00006637,0,0,-65,0,-65,0,0
40.4,-70.00006619,0,0,-65,0,-65,0,0
40.5,-70.00006602,0,0,-65,0,-65,0,0
40.6,-70.00006584,0,0,-65,0,-65,0,0
40.7,-70.00006566,0,0,-65,0,-65,0,0
40.8,-70.00006548,0,0,-65,0,-65,0,0
40.9,-70.00006531,0,0,-65,0,-65,0,0
41,-70.00006513,0,0,-65,0,-65,0,0
41.1,-70.00006495,0,0,-65,0,-65,0,0
41.2,-70.00006478,0,0,-65,0,-65,0,0
41.3,-70.0000646,0,0,-65,0,-65,0,0
41.4,-70.00006443,0,0,-65,0,-65,0,0
41.5,-70.00006426,0,0,-65,0,-65,0,0
41.6,-70.00006408,0,0,-65,0,-65,0,0
41.7,-70.00006391,0,0,-65,0,-65,0,0
41.8,-70.00006374,0,0,-65,0,-65,0,0
41.9,-70.00006357,0,0,-65,0,-65,0,0
42,-70.0000634,0,0,-65,0,-65,0,0
42.1,-70.00006322,0,0,-65,0,-65,0,0
42.2,-70.00006305,0,0,-65,0,-65,0,0
42.3,-70.00006288,0,0,-65,0,-65,0,0
42.4,-70.00006271,0,0,-65,0,-65,0,0
42.5,-70.00006255,0,0,-65,0,-65,0,0
42.6,-70.00006238,0,0,-65,0,-65,0,0
42.7,-70.00006221,0,0,-65,0,-65,0,0
42.8,-70.00006204,0,0,-65,0,-65,0,0
42.9,-70.00006187,0,0,-65,0,-65,0,0
43,-70.00006171,0,0,-65,0,-65,0,0
43.1,-70.00006154,0,0,-65,0,-65,0,0
43.2,-70.00006137,0,0,-65,0,-65,0,0
43.3,-70.00006121,0,0,-65,0,-65,0,0
43.4,-70.00006104,0,0,-65,0,-65,0,0
43.5,-70.00006088,0,0,-65,0,-65,0,0
43.6,-70.00006072,0,0,-65,0,-65,0,0
43.7,-70.00006055,0,0,-65,0,-65,0,0
43.8,-70.00006039,0,0,-65,0,-65,0,0
43.9,-70.00006023,0,0,-65,0,-65,0,0
44,-70.00006006,0,0,-65,0,-65,0,0
44.1,-70.0000599,0,0,-65,0,-65,0,0
44.2,-70.00005974,0,0,-65,0,-65,0,0
44.3,-70.00005958,0,0,-65,0,-65,0,0
44.4,-70.00005942,0,0,-65,0,-65,0,0
44.5,-70.00005926,0,0,-65,0,-65,0,0
44.6,-70.0000591,0,0,-65,0,-65,0,0
44.7,-70.00005894,0,0,-65,0,-65,0,0
44.8,-70.00005878,0,0,-65,0,-65,0,0
44.9,-70.00005862,0,0,-65,0,-65,0,0
45,-70.00005846,0,0,-65,0,-65,0,0
45.1,-70.00005831,0,0,-65,0,-65,0,0
45.2,-70.00005815,0,0,-65,0,-65,0,0
45.3,-70.00005799,0,0,-65,0,-65,0,0
45.4,-70.00005784,0,0,-65,0,-65,0,0
45.5,-70.00005768,0,0,-65,0,-65,0,0
45.6,-70.00005752,0,0,-65,0,-65,0,0
45.7,-70.00005737,0,0,-65,0,-65,0,0
45.8,-70.00005721,0,0,-65,0,-65,0,0
45.9,-70.00005706,0,0,-65,0,-65,0,0
46,-70.00005691,0,0,-65,0,-65,0,0
46.1,-70.00005675,0,0,-65,0,-65,0,0
46.2,-70.0000566,0,0,-65,0,-65,0,0
46.3,-70.00005645,0,0,-65,0,-65,0,0
46.4,-70.00005629,0,0,-65,0,-65,0,0
46.5,-70.00005614,0,0,-65,0,-65,0,0
46.6,-70.00005599,0,0,-65,0,-65,0,0
46.7,-70.00005584,0,0,-65,0,-65,0,0
46.8,-70.00005569,0,0,-65,0,-65,0,0
46.9,-70.00005554,0,0,-65,0,-65,0,0
47,-70.00005539,0,0,-65,0,-65,0,0
47.1,-70.00005524,0,0,-65,0,-65,0,0
47.2,-70.00005509,0,0,-65,0,-65,0,0
47.3,-70.00005494,0,0,-65,0,-65,0,0
47.4,-70.0000548,0,0,-65,0,-65,0,0
47.5,-70.00005465,0,0,-65,0,-65,0,0
47.6,-70.0000545,0,0,-65,0,-65,0,0
47.7,-70.00005435,0,0,-65,0,-65,0,0
47.8,-70.00005421,0,0,-65,0,-65,0,0
47.9,-70.00005406,0,0,-65,0,-65,0,0
48,-70.00005391,0,0,-65,0,-65,0,0
48.1,-70.00005377,0,0,-65,0,-65,0,0
48.2,-70.00005362,0,0,-65,0,-65,0,0
48.3,-70.00005348,0,0,-65,0,-65,0,0
48.4,-70.00005334,0,0,-65,0,-65,0,0
48.5,-70.00005319,0,0,-65,0,-65,0,0
48.6,-70.00005305,0,0,-65,0,-65,0,0
48.7,-70.00005291,0,0,-65,0,-65,0,0
48.8,-70.00005276,0,0,-65,0,-65,0,0
48.9,-70.00005262,0,0,-65,0,-65,0,0
49,-70.00005248,0,0,-65,0,-65,0,0
49.1,-70.00005234,0,0,-65,0,-65,0,0
49.2,-70.0000522,0,0,-65,0,-65,0,0
49.3,-70.00005206,0,0,-65,0,-65,0,0
49.4,-70.00005191,0,0,-65,0,-65,0,0
49.5,-70.00005177,0,0,-65,0,-65,0,0
49.6,-70.00005164,0,0,-65,0,-65,0,0
49.7,-70.0000515,0,0,-65,0,-65,0,0
49.8,-70.00005136,0,0,-65,0,-65,0,0
49.9,-70.00005122,0,0,-65,0,-65,0,0
50,-70.00005108,0,0,-65,0,-65,0,0
50.1,-70.00005094,0,0,-65,0,-65,0,0
50.2,-70.00005081,0,0,-65,0,-65,0,0
50.3,-70.00005067,0,0,-65,0,-65,0,0
50.4,-70.00005053,0,0,-65,0,-65,0,0
50.5,-70.0000504,0,0,-65,0,-65,0,0
50.6,-70.00005026,0,0,-65,0,-65,0,0
50.7,-70.00005012,0,0,-65,0,-65,0,0
50.8,-70.00004999,0,0,-65,0,-65,0,0
50.9,-70.00004985,0,0,-65,0,-65,0,0
51,-70.00004972,0,0,-65,0,-65,0,0
